gene_claim_name	gene_name	entrez_id	gene_claim_source
ENSG00000112079	STK38	11329	Ensembl
ENSG00000256849	TCP1P3	400013	Ensembl
CNDP2	CNDP2	55748	Pharos
KCNJ18	KCNJ18	100134444	IDG
ENSG00000272902	TBC1D8-AS1	100506286	Ensembl
Kininogen	KNG1	3827	TTD
DYRK1B	DYRK1B	9149	dGene
ENSG00000117298	ECE1	1889	HingoraniCasas
C3AR1	C3AR1	719	Pharos
Interferon alpha/beta receptor 2	IFNAR2	3455	TTD
ENSG00000214702			Ensembl
ENSG00000160392	C19ORF47	126526	Ensembl
ENSG00000091640	SPAG7	9552	Ensembl
ENSG00000206895			Ensembl
ENSG00000198542	ITGBL1	9358	Ensembl
ENSG00000214026	MRPL23	6150	Ensembl
ENSG00000231219	PRAMEF32P	650236	Ensembl
ENSG00000276064			Ensembl
KCNK5	KCNK5	8645	Pharos
MARC2	MARC2	54996	Pharos
CASP9	CASP9	842	DTC
CHURC1	CHURC1	91612	PharmGKB
ENSG00000149577	SIDT2	51092	Ensembl
ENSG00000131042	LILRB2	10288	Ensembl
ENSG00000121067	SPOP	8405	Ensembl
ENSG00000240509	RPL34P18	100271003	Ensembl
ENSG00000287440			Ensembl
Wilms tumor protein	WT1	7490	TTD
9508	ADAMTS3	9508	GuideToPharmacology
ENSG00000238120	LINC01589	100506737	Ensembl
ENSG00000204128	C2ORF72	257407	Ensembl
RPL5	RPL5	6125	Tempus
ENSG00000118307	CASC1	55259	Ensembl
ENSG00000283712	MIR6727	102465435	Ensembl
ENSG00000256271	CACNA1C-AS2	100874235	Ensembl
ENSG00000249692			Ensembl
RXRB	RXRB	6257	BaderLabGenes
RAC3	RAC3	5881	Pharos
SPEG	SPEG	10290	Pharos
ENSG00000104381	GDAP1	54332	Ensembl
ENSG00000213999	MEF2B	100271849	Ensembl
CNOT7	CNOT7	29883	GO
O00270	GPR31	2853	HopkinsGroom
ENSG00000141437	SLC25A52	147407	Ensembl
ENSG00000074527	NTN4	59277	HingoraniCasas
TPP2	TPP2	7174	dGene
ESR1	ESR1	2099	DTC
P14373	TRIM27	5987	HopkinsGroom
ENSG00000197746	PSAP	5660	HingoraniCasas
ENSG00000277031	RN7SL796P	107080653	Ensembl
ENSG00000224927	NDUFA5P10	102724853	Ensembl
ENSG00000253434	LINC02237	105375706	Ensembl
ENSG00000249584	LINC02225	101928539	Ensembl
LZTR1	LZTR1	8216	Tempus
7299	TYR	7299	GuideToPharmacology
ENSG00000196205	EEF1A1P5	158078	Ensembl
CDKN2A	CDKN2A	1029	CGI
ENSG00000143105	KCNA10	3744	Ensembl
ENSG00000263682			Ensembl
ENSG00000023287	RB1CC1	9821	Ensembl
Fungal Papulacandin B resistance protein 1			TTD
ENSG00000277636	MIR8061	102466251	Ensembl
IGF1R	IGF1R	3480	MskImpact
ENSG00000129450	SIGLEC9	27180	Ensembl
5734	PTGER4	5734	GuideToPharmacology
PIN1	PIN1	5300	Pharos
STC1	STC1	6781	GO
ENSG00000277941			Ensembl
ENSG00000161921	CXCL16	58191	Ensembl
ENSG00000232263	KRTAP25-1	100131902	Ensembl
SLC16A1	SLC16A1	6566	GO
ENSG00000170873	MTSS1	9788	Ensembl
ENSG00000177030	DEAF1	10522	Ensembl
ENSG00000285552			Ensembl
ADAM29	ADAM29	11086	dGene
SAMHD1	SAMHD1	25939	Pharos
ENSG00000136144	RCBTB1	55213	Ensembl
ENSG00000227353	RAB28P3	100132772	Ensembl
ENSG00000264249	MIR3912	100500831	Ensembl
ENSG00000184999	SLC22A10	387775	RussLampel
7867	MAPKAPK3	7867	GuideToPharmacology
ENSG00000286752			Ensembl
ENSG00000136933	RABEPK	10244	Ensembl
ENSG00000286296			Ensembl
ENSG00000230132			Ensembl
ENSG00000064687	ABCA7	10347	Ensembl
FECH	FECH	2235	GO
HOGA1	HOGA1	112817	Pharos
CRYL1	CRYL1	51084	Pharos
3551	IKBKB	3551	GuideToPharmacology
ENSG00000138286	FAM149B1	317662	Ensembl
ENSG00000222740	RNA5SP328	100873594	Ensembl
ENSG00000134590	RTL8C	8933	Ensembl
PTGS2	PTGS2	5743	NCI
ENSG00000284532	MIR4723	100616388	Ensembl
ENSG00000224071	DNMT3AP1	130802	Ensembl
TAF7L	TAF7L	54457	Pharos
ENSG00000231029			Ensembl
ENSG00000250884	OR7E85P	442105	Ensembl
ABCC10	ABCC10	89845	PharmGKB
ENSG00000099769	IGFALS	3483	Ensembl
Interleukin-1 beta	IL1B	3553	TTD
ENSG00000135175	OCM2	4951	Ensembl
ENSG00000201289	RN7SKP76	106481808	Ensembl
ENSG00000259283			Ensembl
P28702	RXRB	6257	TEND
BE0002219	EGLN3	112399	DrugBank
RAF1	RAF1	5894	OncoKB
ABO	ABO	28	PharmGKB
ENSG00000081803	CADPS2	93664	Ensembl
ENSG00000198356	ASNA1	439	Ensembl
ENSG00000115226	FNDC4	64838	Ensembl
ENSG00000138207	RBP4	5950	Ensembl
EPHA5	EPHA5	2044	DTC
CELA3B	CELA3B	23436	GO
ENSG00000244080	RN7SL833P	106479525	Ensembl
ENSG00000086848	ALG9	79796	Ensembl
ENSG00000275213			Ensembl
Adenosine A1 receptor	ADORA1	134	TTD
ENSG00000286045			Ensembl
ENSG00000199598	RNU6-859P	106481452	Ensembl
ENSG00000283307	OR5AK4P	219525	Ensembl
DMPK	DMPK	1760	dGene
ENSG00000066405	CLDN18	51208	Ensembl
ENSG00000126464	PRR12	57479	Ensembl
7535	ZAP70	7535	GuideToPharmacology
ENSG00000249163			Ensembl
MED19	MED19	219541	Pharos
ENSG00000211764	TRBJ2-1	28629	Ensembl
ENSG00000252080	RNU7-99P	106480814	Ensembl
ENSG00000244358			Ensembl
ENSG00000214255	RPS2P6	342808	Ensembl
ENSG00000198040	ZNF84	7637	Ensembl
ENSG00000284221			Ensembl
ENSG00000081800	SLC13A1	6561	Ensembl
ENSG00000217160	MTCO2P31	107075292	Ensembl
ENSG00000223967			Ensembl
ENSG00000201458	RNU4-4P	26840	Ensembl
ENSG00000214077	GNAQP1	2777	Ensembl
STAT1	STAT1	6772	Pharos
ABCC11	ABCC11	85320	GO
ENSG00000119771	KLHL29	114818	Ensembl
ENSG00000216829	FGF7P4	728195	Ensembl
Strychnine-binding glycine receptor	GLRA1	2741	TTD
ENSG00000265478			Ensembl
ENSG00000229944	EIF4EP2	100131693	Ensembl
ENSG00000233235			Ensembl
SKOR1	SKOR1	390598	GO
ENSG00000287495			Ensembl
P45984	MAPK9	5601	HopkinsGroom
ENSG00000157219	HTR5A	3361	HingoraniCasas
ENSG00000076344	RGS11	8786	Ensembl
ENSG00000188305	PEAK3	374872	Ensembl
ENSG00000252297	RNU6-875P	106479953	Ensembl
ENSG00000115414	FN1	2335	Ensembl
ENSG00000278528			Ensembl
INRF2	KEAP1	9817	ChemblInteractions
ENSG00000249860	MTRNR2L5	100463289	Ensembl
ENSG00000189229			RussLampel
BE0005459	CD38	952	DrugBank
IGF2-AS	IGF2-AS	51214	PharmGKB
ENSG00000135090	TAOK3	51347	RussLampel
ENSG00000235316	DUSP8P5	106903081	Ensembl
BE0003433	TNFRSF10B	8795	DrugBank
ENSG00000232196	MTRNR2L4	100463285	HingoraniCasas
OR5D13	OR5D13	390142	Pharos
ENSG00000260220	CCDC187	399693	Ensembl
ENSG00000147138	GPR174	84636	Ensembl
ENSG00000105865	DUS4L	11062	Ensembl
ENSG00000170367	CST5	1473	HingoraniCasas
SSTR5	SSTR5	6755	NCI
6568	SLC17A1	6568	GuideToPharmacology
ENSG00000227105	PARP1P1	144	Ensembl
ENSG00000249013	FTH1P21	2510	Ensembl
ENSG00000160791	CCR5	1234	RussLampel
ENSG00000212237	RNA5SP18	100873273	Ensembl
ENSG00000146648	EGFR	1956	Ensembl
ENSG00000272638			Ensembl
50832	TAS2R4	50832	GuideToPharmacology
PRDM6	PRDM6	93166	HumanProteinAtlas
ENSG00000273576			Ensembl
IGFBP1	IGFBP1	3484	NCI
HIST1H1E	HIST1H1E	3008	Tempus
Serotonin transporter			TTD
ENSG00000261206	LINC00561	100861545	Ensembl
1043	CD52	1043	GuideToPharmacology
FZD8	FZD8	8325	dGene
ENSG00000223993			Ensembl
ENSG00000182334	OR5P3	120066	Ensembl
ENSG00000123243	ITIH5	80760	RussLampel
ENSG00000139687	RB1	5925	HingoraniCasas
ENSG00000264371	MIR4425	100616365	Ensembl
ENSG00000254975			Ensembl
ENSG00000127515	OR7A10	390892	Ensembl
ENSG00000064205	WISP2	8839	Ensembl
TRAV10	TRAV10	28676	Pharos
8836	GGH	8836	GuideToPharmacology
ENSG00000225326	USP9YP19	100500797	Ensembl
P06239	LCK	3932	HopkinsGroom
ENSG00000237031			Ensembl
ENSG00000249873	LINC02372	440117	Ensembl
ENSG00000125249	RAP2A	5911	Ensembl
ENSG00000288109			Ensembl
ENSG00000180198	RCC1	1104	Ensembl
ENSG00000235221	LINC00383	103689913	Ensembl
ENSG00000263826			Ensembl
ENSG00000275894			Ensembl
ENSG00000129965	INS-IGF2	723961	Ensembl
TMEM120A	TMEM120A	83862	GO
ENSG00000231098			Ensembl
ENSG00000214106	PAXIP1-AS2	100132707	Ensembl
GPR84	GPR84	53831	Pharos
ENSG00000254224			Ensembl
ENSG00000257105			Ensembl
ENSG00000104814	MAP4K1	11184	RussLampel
ENSG00000237990	CNTN4-AS1	100873975	Ensembl
ENSG00000259687	LINC01220	731223	Ensembl
ATRX	ATRX	546	MskImpact
ENSG00000234907			Ensembl
ENSG00000259828			Ensembl
RORC	RORC	6097	DTC
ENSG00000266421	MIR4451	100616349	Ensembl
ESR1	ESR1	2099	TALC
ENSG00000136868	SLC31A1	1317	Ensembl
ENSG00000006468	ETV1	2115	Ensembl
ENSG00000231026	XKRYP4	379031	Ensembl
ENSG00000229758	DYNLT3P2	100381215	Ensembl
ENSG00000235820			Ensembl
ENSG00000261427			Ensembl
388931	MFSD2B	388931	GuideToPharmacology
ENSG00000134762	DSC3	1825	Ensembl
ENSG00000201724			Ensembl
ENSG00000214908			Ensembl
ENSG00000141458	NPC1	4864	HingoraniCasas
ENSG00000216360			Ensembl
ENSG00000228532			Ensembl
FGF23	FGF23	8074	CarisMolecularIntelligence
ENSG00000218472			Ensembl
ENSG00000262171			Ensembl
ENSG00000223131	RNA5SP304	100873578	Ensembl
ENSG00000228257			Ensembl
BE0000405	CHRM4	1132	DrugBank
CEP250	CEP250	11190	Pharos
ENSG00000215221	UBA52P6	100130239	Ensembl
ZNF280D	ZNF280D	54816	Pharos
EST2	TERT	7015	ChemblInteractions
ENSG00000172053	QARS	5859	Ensembl
ENSG00000237528			Ensembl
ENSG00000073849	ST6GAL1	6480	HingoraniCasas
C-X-C chemokine receptor type 4	CXCR4	7852	TTD
ENSG00000111640	GAPDH	2597	HingoraniCasas
ENSG00000183801	OLFML1	283298	HingoraniCasas
P07384	CAPN1	823	HopkinsGroom
ENSG00000236507			Ensembl
ENSG00000233954	UQCRHL	440567	Ensembl
BE0004684	FCGR1B	2210	DrugBank
5143	PDE4C	5143	GuideToPharmacology
Q13255	GRM1	2911	HopkinsGroom
ENSG00000183765	CHEK2	11200	Ensembl
SPINK4	SPINK4	27290	GO
CHRNE	CHRNE	1145	HumanProteinAtlas
IGHV3-7	IGHV3-7	28452	GO
ENSG00000250954			Ensembl
ENSG00000115977	AAK1	22848	Ensembl
PAK4	PAK4	10298	GO
ENSG00000241956			Ensembl
ENSG00000271638	BNIP3P19	106480281	Ensembl
BE0001152	IMPA1	3612	DrugBank
ENSG00000279442			Ensembl
ENSG00000256029			Ensembl
HSD11B2	HSD11B2	3291	NCI
ENSG00000267593	LINC01926	105372147	Ensembl
ENSG00000201564	RN7SKP50	106480459	Ensembl
ENSG00000213269			Ensembl
P45983	MAPK8	5599	TdgClinicalTrial
ENSG00000256256			Ensembl
ENSG00000086232	EIF2AK1	27102	RussLampel
ENSG00000255558			Ensembl
ENSG00000238251			Ensembl
ENSG00000178988	MRFAP1L1	114932	Ensembl
CASP8AP2	CASP8AP2	9994	Pharos
TBX1	TBX1	6899	Pharos
ENSG00000172071	EIF2AK3	9451	HingoraniCasas
ENSG00000136807	CDK9	1025	Ensembl
ENSG00000276855			Ensembl
Q9UKR0	KLK12	43849	HopkinsGroom
ENSG00000215840			Ensembl
ENSG00000240720	LRRD1	401387	Ensembl
ENSG00000226978	MAGI2-AS2	100874021	Ensembl
ENSG00000008300	CELSR3	1951	RussLampel
ENSG00000105967	TFEC	22797	Ensembl
P05121	SERPINE1	5054	HopkinsGroom
ENSG00000170242	USP47	55031	HingoraniCasas
ENSG00000179715	PCED1B	91523	Ensembl
ENSG00000258783	KRT18P6	122592	Ensembl
ENSG00000100399	CHADL	150356	Ensembl
ENSG00000275857			Ensembl
SLC25A28	SLC25A28	81894	Pharos
ENSG00000225901	MTND2P9	100884155	Ensembl
H3F3A	H3F3A	3020	FoundationOneGenes
SLC4A4	SLC4A4	8671	HumanProteinAtlas
ENSG00000207719	MIR623	693208	Ensembl
ENSG00000261592			Ensembl
OR10G8	OR10G8	219869	GO
ENSG00000271155			Ensembl
CYP51A1	CYP51A1	1595	Pharos
ENSG00000256508	MRGPRF-AS1	101928200	Ensembl
ENSG00000225196	RPL10P17	390998	Ensembl
ENSG00000136710	CCDC115	84317	Ensembl
OR10Q1	OR10Q1	219960	Pharos
PBRM1	PBRM1	55193	DTC
ENSG00000223928	NUP35P1	100419066	Ensembl
ENSG00000257509			Ensembl
ENSG00000226954			Ensembl
ENSG00000257859	CASC18	101929110	Ensembl
ENSG00000224895	VPS26BP1	100421729	Ensembl
5915	RARB	5915	GuideToPharmacology
ENSG00000286299			Ensembl
ENSG00000198677	TTC37	9652	Ensembl
BE0000404	ODC1	4953	DrugBank
ENSG00000230375	GSTA11P	647175	Ensembl
ENSG00000135074	ADAM19	8728	Ensembl
ENSG00000146383	TAAR6	319100	Ensembl
ENSG00000149806	FAU	2197	Ensembl
ASNS	ASNS	440	CIViC
OA1	GPR143	4935	dGene
ENSG00000238669	RNU6-333P	106480571	Ensembl
OR6T1	OR6T1	219874	dGene
ENSG00000069849	ATP1B3	483	Ensembl
54946	SLC41A3	54946	GuideToPharmacology
ENSG00000111012	CYP27B1	1594	HingoraniCasas
ENSG00000280228			Ensembl
ENSG00000285604			Ensembl
ENSG00000275322			Ensembl
BE0002117	PHYH	5264	DrugBank
ENSG00000200191	SNORD118	727676	Ensembl
MPST	MPST	4357	NCI
ENSG00000226490			Ensembl
ENSG00000225781	OR6V1	346517	Ensembl
ENSG00000265643			Ensembl
64386	MMP25	64386	GuideToPharmacology
GPR123	ADGRA1	84435	dGene
Survival motor neuron protein	SMN1	6606	TTD
ENSG00000274403			Ensembl
MT-CO1	MT-CO1	4512	HumanProteinAtlas
ENSG00000188000	OR7D2	162998	RussLampel
ENSG00000224752	VN1R21P	100128368	Ensembl
ENSG00000280213	UCKL1-AS1	100113386	Ensembl
ENSG00000250470			Ensembl
ENSG00000108821	COL1A1	1277	Ensembl
CYP1B1	CYP1B1	1545	DTC
ENSG00000250227	TRIM60P14	653794	Ensembl
ENSG00000275612			Ensembl
ATP2A3	ATP2A3	489	Pharos
ENSG00000159860	TCAF2P1	653691	Ensembl
ENSG00000062038	CDH3	1001	Ensembl
ENSG00000196156	KRTAP4-3	85290	Ensembl
SEC31A	SEC31A	22872	FoundationOneGenes
BE0001018	SLC15A1	6564	DrugBank
P22303	ACHE	43	TdgClinicalTrial
ENSG00000286912			Ensembl
ENSG00000225420			Ensembl
FLT4	FLT4	2324	FoundationOneGenes
ENSG00000226693	NXNP1	100130251	Ensembl
TRAV8-1	TRAV8-1	28685	Pharos
KCNG3	KCNG3	170850	IDG
DAPK3	DAPK3	1613	DTC
ENSG00000148468	FAM171A1	221061	Ensembl
PRKAR1A	PRKAR1A	5573	CarisMolecularIntelligence
ENSG00000286023			Ensembl
ENSG00000210100	MT-TI	4565	Ensembl
THBD	THBD	7056	GO
259197	NCR3	259197	GuideToPharmacology
ENSG00000005020	SKAP2	8935	Ensembl
ENSG00000153208	MERTK	10461	Ensembl
SGK494	CYB5AP3	1531	Pharos
ENSG00000280058			Ensembl
ENSG00000279558			Ensembl
Histamine N-methyltransferase	HNMT	3176	TTD
ENSG00000258519			Ensembl
ENSG00000144821	MYH15	22989	Ensembl
ENSG00000177306	OR7E125P	389616	Ensembl
PBRM1	PBRM1	55193	CarisMolecularIntelligence
ENSG00000133657	ATP13A3	79572	Ensembl
ENSG00000254200	RPL7AP33	391850	Ensembl
ENSG00000165376	CLDN2	9075	Ensembl
ENSG00000251345			Ensembl
ENSG00000113318	MSH3	4437	Ensembl
Mitochondrial uncoupling protein 1	UCP1	7350	TTD
ENSG00000196772	OR14A16	284532	Ensembl
ENSG00000259694			Ensembl
VKORC1L1	VKORC1L1	154807	PharmGKB
ENSG00000235029	MNX1-AS2	105375606	Ensembl
ENSG00000260394			Ensembl
GPD1L	GPD1L	23171	HumanProteinAtlas
ENSG00000075223	SEMA3C	10512	Ensembl
BE0001102	ACPP	55	DrugBank
MCL1	MCL1	4170	FoundationOneGenes
ENSG00000254098	IGKV2-26	28922	Ensembl
ENSG00000196151	WDSUB1	151525	Ensembl
ENSG00000286168			Ensembl
ENSG00000176593			Ensembl
SPTLC2	SPTLC2	9517	HumanProteinAtlas
QKI	QKI	9444	FoundationOneGenes
ENSG00000278188			Ensembl
ENSG00000169071	ROR2	4920	Ensembl
ENSG00000287006			Ensembl
GNB3	GNB3	2784	PharmGKB
ENSG00000188581	KRTAP1-1	81851	Ensembl
ENSG00000252416	RNU6-885P	106481458	Ensembl
ENSG00000258977	LINC01467	101928559	Ensembl
ENSG00000252162	RNU6-830P	106480613	Ensembl
ENSG00000182158	CREB3L2	64764	Ensembl
Q8IVT5	KSR1	8844	HopkinsGroom
ENSG00000201950	SNORD113-9	767569	Ensembl
ENSG00000280326			Ensembl
LAPTM4B	LAPTM4B	55353	Pharos
ENSG00000240423	LINC00636	285205	Ensembl
PDHX	PDHX	8050	NCI
BE0003893	MYH14	79784	DrugBank
ENSG00000245213			Ensembl
PPM1A	PPM1A	5494	Pharos
ENSG00000287925			Ensembl
ENSG00000232791	OR11I1P	81479	Ensembl
CD40	CD40	958	Tempus
P13631	RARG	5916	TdgClinicalTrial
ENSG00000136478	TEX2	55852	Ensembl
TPMT	TPMT	7172	Tempus
ENSG00000227131			Ensembl
Matrix metalloproteinase-12	MMP12	4321	TTD
ENSG00000265190	ANXA8	653145	Ensembl
TLR7	TLR7	51284	ChemblInteractions
USP44	USP44	84101	Pharos
ENSG00000165609	NUDT5	11164	Ensembl
TFAP2C	TFAP2C	7022	Pharos
ENSG00000131013	PPIL4	85313	RussLampel
149628	PYHIN1	149628	GuideToPharmacology
ENSG00000182134	TDRKH	11022	Ensembl
ENSG00000197056	ZMYM1	79830	Ensembl
ENSG00000286845			Ensembl
ENSG00000232964	LINC01737	101927553	Ensembl
GTP cyclohydrolase-I	GCH1	2643	TTD
ENSG00000223496	EXOSC6	118460	Ensembl
IGHV3-64	IGHV3-64	28414	GO
ADRA2B	ADRA2B	151	PharmGKB
BE0004149	ANXA5	308	DrugBank
ENSG00000248671	ALG1L9P	285407	Ensembl
ENSG00000280958			Ensembl
ENSG00000250243			Ensembl
ENSG00000285731			Ensembl
ENSG00000280222			Ensembl
ENSG00000205837	LINC00487	400941	Ensembl
ENSG00000240100			Ensembl
ENSG00000269505	ZNF92P2	100419705	Ensembl
ENSG00000287147			Ensembl
ENSG00000115705	TPO	7173	Ensembl
BE0000189	SCARB1	949	DrugBank
ERICH3	ERICH3	127254	PharmGKB
ENSG00000108641	B9D1	27077	Ensembl
TBX5	TBX5	6910	GO
Q9BQ31	KCNS3	3790	HopkinsGroom
O43448	KCNAB3	9196	HopkinsGroom
BE0009030	NUDC	10726	DrugBank
KDR	KDR	3791	MyCancerGenome
CPXM2	CPXM2	119587	dGene
LRRK1	LRRK1	79705	dGene
ENSG00000136141	LRCH1	23143	Ensembl
TAS2R19	TAS2R19	259294	GO
ENSG00000236803	SDAD1P4	100419955	Ensembl
ENSG00000263575	MIR4665	100616288	Ensembl
ENSG00000136861	CDK5RAP2	55755	Ensembl
ENSG00000234356			Ensembl
ENSG00000149968	MMP3	4314	Ensembl
KDM2B	KDM2B	84678	FoundationOneGenes
ENSG00000176769	TCERG1L	256536	Ensembl
HES4	HES4	57801	GO
ENSG00000164897	TMUB1	83590	Ensembl
ENSG00000265867	MIR4516	100616258	Ensembl
OR4C46	OR4C46	119749	GO
BE0003888	ATP2A1	487	DrugBank
ENSG00000162909	CAPN2	824	RussLampel
ENSG00000287841			Ensembl
ENSG00000188730	VWC2	375567	Ensembl
ENSG00000182586	LINC00334	114042	Ensembl
ENSG00000075702	WDR62	284403	Ensembl
ABCC3	ABCC3	8714	DTC
ENSG00000069011	PITX1	5307	Ensembl
ENSG00000123106	CCDC91	55297	Ensembl
CDK9	CDK9	1025	GO
ENSG00000267480			Ensembl
ENSG00000167378	IRGQ	126298	Ensembl
ENSG00000280927	CTBP1-AS	285463	Ensembl
ENSG00000197562	RAB40C	57799	Ensembl
HLA class II antigen DR10	HLA-DRB1	3123	TTD
ETV6	ETV6	2120	CarisMolecularIntelligence
ENSG00000253577			Ensembl
ENSG00000163958	ZDHHC19	131540	Ensembl
ENSG00000169118	CSNK1G1	53944	RussLampel
ENSG00000143507	DUSP10	11221	Ensembl
ENSG00000284246	MIR6716	102466719	Ensembl
CRTC3	CRTC3	64784	CarisMolecularIntelligence
Q9P0L2	MARK1	4139	HopkinsGroom
ENSG00000097046	CDC7	8317	Ensembl
ENSG00000155229	MMS19	64210	Ensembl
ENSG00000272690	LINC02018	107986100	Ensembl
ENSG00000279953			Ensembl
ENSG00000133937	GSC	145258	Ensembl
SPZ1	SPZ1	84654	Pharos
ENSG00000257580			Ensembl
ENSG00000237415	NRBF2P3	643232	Ensembl
ENSG00000188679			RussLampel
ENSG00000265415			Ensembl
ENSG00000233929	MT1XP1	645652	Ensembl
SUCNR1	SUCNR1	56670	GO
ENSG00000076826	CAMSAP3	57662	Ensembl
PGA5	PGA5	5222	Pharos
Q13421	MSLN	10232	TdgClinicalTrial
ENSG00000250893			Ensembl
ENSG00000258835	TRAV28	28654	Ensembl
ENSG00000230256	FGFR1OP2P1	100873883	Ensembl
ENSG00000072041	SLC6A15	55117	Ensembl
ENSG00000170027	YWHAG	7532	HingoraniCasas
ENSG00000200231	RNU1-23P	106478980	Ensembl
ERO1B	ERO1B	56605	Pharos
ENSG00000150433	TMEM218	219854	Ensembl
ENSG00000215158			Ensembl
ENSG00000232922	MTND6P24	107063611	Ensembl
ENSG00000138764	CCNG2	901	Ensembl
ENSG00000155093	PTPRN2	5799	RussLampel
ENSG00000257543			Ensembl
ENSG00000274460			Ensembl
ENSG00000202495			Ensembl
ENSG00000270695			Ensembl
ENSG00000279784			Ensembl
ENSG00000160111	CPAMD8	27151	HingoraniCasas
P05771	PRKCB	5579	TdgClinicalTrial
ENSG00000249795			Ensembl
ENSG00000251284			Ensembl
ENSG00000213542			Ensembl
ADAM20	ADAM20	8748	dGene
ENSG00000237232	ZNF295-AS1	150142	Ensembl
ENSG00000223958			Ensembl
TRGV11	TRGV11	6985	GO
ENSG00000101782	RIOK3	8780	HingoraniCasas
DDX17	DDX17	10521	Pharos
ERBB2	ERBB2	2064	CIViC
ENSG00000179454	KLHL28	54813	HingoraniCasas
ENSG00000144191	CNGA3	1261	HingoraniCasas
ENSG00000262006			Ensembl
SLC16A13	SLC16A13	201232	Pharos
UCKL1	UCKL1	54963	Pharos
ENSG00000223595	LYPLA1P1	100129401	Ensembl
ENSG00000140459	CYP11A1	1583	RussLampel
ENSG00000259384	GH1	2688	HingoraniCasas
NOL1			NCI
ENSG00000223676	RPL34P26	100130718	Ensembl
CDKL5	CDKL5	6792	Pharos
ENSG00000273756			Ensembl
ENSG00000010438	PRSS3	5646	Ensembl
PPP1R3D	PPP1R3D	5509	Pharos
ENSG00000179922	ZNF784	147808	Ensembl
53905	DUOX1	53905	GuideToPharmacology
ENSG00000172320	OR5A1	219982	Ensembl
DNAJC3	DNAJC3	5611	Pharos
GPR149	GPR149	344758	IDG
ENSG00000196341	OR8D1	283159	RussLampel
ENSG00000253966			Ensembl
ENSG00000096433	ITPR3	3710	HingoraniCasas
ENSG00000277440			Ensembl
TRPM1	TRPM1	4308	HumanProteinAtlas
ENSG00000130023	ERMARD	55780	Ensembl
ENSG00000177519	RPRM	56475	Ensembl
PDLIM7	PDLIM7	9260	Pharos
ENSG00000224778	CENPIP1	100419337	Ensembl
ENSG00000242793			Ensembl
ENSG00000287605			Ensembl
ENSG00000255272			Ensembl
ENSG00000135972	MRPS9	64965	Ensembl
ENSG00000284837			Ensembl
BE0001182	MMP8	4317	DrugBank
Monoamine oxidase type A	MAOA	4128	TTD
GLE1	GLE1	2733	HumanProteinAtlas
ENSG00000271424			Ensembl
SLC2A14	SLC2A14	144195	Pharos
AGPAT2	AGPAT2	10555	HumanProteinAtlas
Q9BQB6	VKORC1	79001	TdgClinicalTrial
ENSG00000267090			Ensembl
ENSG00000162444	RBP7	116362	Ensembl
ENSG00000230673	PABPC1P3	26978	Ensembl
ENSG00000277883	NLRP3P1	347402	Ensembl
OR2J2	OR2J2	26707	dGene
CDK4	CDK4	1019	Oncomine
CTLA8	IL17A	3605	ChemblInteractions
RYR1	RYR1	6261	BaderLabGenes
SLC22A3	SLC22A3	6581	NCI
ENSG00000207186	RNA5SP122	100873392	Ensembl
BCHE	BCHE	590	FDA
ANOS1	ANOS1	3730	GO
ENSG00000258254			Ensembl
ENSG00000234352			Ensembl
ENSG00000270923	TAS2R6P	448990	Ensembl
ENSG00000228482	LINC01713	105372516	Ensembl
8456	FOXN1	8456	GuideToPharmacology
ENSG00000148488	ST8SIA6	338596	Ensembl
ENSG00000111639	MRPL51	51258	Ensembl
P37288	AVPR1A	552	TEND
ENSG00000116266	STXBP3	6814	Ensembl
ENSG00000250436	LINC02499	728040	Ensembl
CCBP2	CCR10	2826	dGene
ENSG00000287631			Ensembl
ENSG00000229913			Ensembl
ENSG00000164885	CDK5	1020	Ensembl
COL5A1	COL5A1	1289	ChemblInteractions
HDAC7	HDAC7	51564	DTC
5445	PON2	5445	GuideToPharmacology
ENSG00000223903	RPL23P4	100270961	Ensembl
ENSG00000135709	KIAA0513	9764	Ensembl
ENSG00000257307			Ensembl
BE0003505	MAN2A1	4124	DrugBank
ENSG00000235274			Ensembl
ENSG00000011332	DPF1	8193	Ensembl
ENSG00000270453			Ensembl
ENSG00000234504			Ensembl
ENSG00000122756	CNTFR	1271	Ensembl
ENSG00000271364			Ensembl
MAPK3	MAPK3	5595	PharmGKB
ENSG00000182580	EPHB3	2049	Ensembl
ENSG00000160799	CCDC12	151903	Ensembl
ENSG00000273598			Ensembl
ENSG00000261766			Ensembl
ENSG00000258140			Ensembl
9020	MAP3K14	9020	GuideToPharmacology
ENSG00000259167	NMNAT1P1	326607	Ensembl
ENSG00000223740			Ensembl
ERBB3	ERBB3	2065	MyCancerGenome
ENSG00000126216	TUBGCP3	10426	Ensembl
ENSG00000140961	OSGIN1	29948	Ensembl
ENSG00000203897	SPATA42	642864	Ensembl
ENSG00000151379	MSGN1	343930	Ensembl
ENSG00000112541	PDE10A	10846	Ensembl
Q9Y233	PDE10A	10846	TdgClinicalTrial
ENSG00000138696	BMPR1B	658	HingoraniCasas
ENSG00000106004	HOXA5	3202	Ensembl
CYP11B2	CYP11B2	1585	PharmGKB
ENSG00000276093			Ensembl
ENSG00000265289			Ensembl
ENSG00000179600	GPHB5	122876	Ensembl
LGALS9	LGALS9	3965	DTC
ENSG00000117013	KCNQ4	9132	Ensembl
